id,name,route_code,route_name,lat,long
3728551,آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب),263105,آزادراه تبريز - زنجان (هشترود - عوارضي مياندوآب),37.333524,47.040693
3728552,تبريز - اسپران,263106,تبريز - اسپران,38.14266,46.26495
3728553,جاده قديم بستان‌آباد - تبريز,263107,جاده قديم بستان‌آباد - تبريز,37.912558,46.687992
3728554,تبريز - ايلخچي,263110,تبريز - ايلخچي,38.026011,46.12808
3728555,آزادراه تبريز - زنجان (تبريز - عوارضي تبريز),263111,آزادراه تبريز - زنجان (تبريز - عوارضي تبريز),38.000772,46.447139
3728556,کمربندي غربي تبريز - صوفيان,263112,کمربندي غربي تبريز - صوفيان,38.094886,46.19135
3728557,صوفيان - تبريز,263151,صوفيان - تبريز,38.22857,46.0584
3728558,آذرشهر - ايلخچي,263152,آذرشهر - ايلخچي,37.870615,45.940901
3728559,جزيره اسلامي - تبريز,263153,جزيره اسلامي - تبريز,37.899308,45.898606
3728560,آزادراه زنجان - تبريز (هشترود - بستان‌آباد),263154,آزادراه زنجان - تبريز (هشترود - بستان‌آباد),37.757624,46.848607
3728561,آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود),263155,آزادراه زنجان - تبريز (عوارضي مياندوآب - هشترود),37.333524,47.040693
3728562,اسپران - تبريز,263156,اسپران - تبريز,38.14266,46.26495
3728563,جاده قديم تبريز - بستان‌آباد,263157,جاده قديم تبريز - بستان‌آباد,37.912558,46.687992
3728564,ايلخچي - تبريز,263160,ايلخچي - تبريز,38.026011,46.12808
3728565,آزادراه زنجان - تبريز (عوارضي تبريز - تبريز),263161,آزادراه زنجان - تبريز (عوارضي تبريز - تبريز),38.000772,46.447139
3728566,صوفيان - کمربندي غربي تبريز,263162,صوفيان - کمربندي غربي تبريز,38.094886,46.19135
3728567,آذرشهر - عجب شير,263201,آذرشهر - عجب شير,37.603923,45.832206
3728568,کنار گذر جنوبي شهيد کسايي (باسمنج - تبريز),263236,کنار گذر جنوبي شهيد کسايي (باسمنج - تبريز),38.03916,46.309932
3728569,آزادراه تبريز - زنجان (بستان آباد) (متناظر توزين),263237,آزادراه تبريز - زنجان (بستان آباد),37.8664497,46.7638274
3728570,عجب شير - آذرشهر,263251,عجب شير - آذرشهر,37.603923,45.832206
3728571,کنار گذر جنوبي شهيد کسايي (تبريز - باسمنج),263286,کنار گذر جنوبي شهيد کسايي (تبريز - باسمنج),38.03916,46.309932
3728572,آزادراه زنجان - تبريز (بستان آباد),263287,آزادراه زنجان - تبريز (بستان آباد),37.8664497,46.7638274
3728573,سهند - تبريز,263301,سهند - تبريز,37.9350365,46.2177547
3728574,تبريز - سهند,263351,تبريز - سهند,37.9350365,46.2177547
3728575,تبريز - خواجه,263401,تبريز - خواجه,38.152004,46.595391
3728576,اهر - کليبر,263402,اهر - کليبر,38.578897,47.221408
3728577,اهر - مشگين شهر (اهر),263403,اهر - مشگين شهر,38.460608,47.110228
3728578,اهر - هوراند,263404,اهر - هوراند,38.588354,47.225702
3728579,اهر - ورزقان,263405,اهر - ورزقان,38.4761,47.03776
3728580,خواجه - تبريز,263451,خواجه - تبريز,38.152004,46.595391
3728581,کليبر - اهر,263452,کليبر - اهر,38.578897,47.221408
3728582,مشگين شهر - اهر (اهر),263453,مشگين شهر - اهر,38.460608,47.110228
3728583,هوراند - اهر,263454,هوراند - اهر,38.588354,47.225702
3728584,ورزقان - اهر,263455,ورزقان - اهر,38.4761,47.03776
3728585,سراب - نير (سراب),263501,سراب - نير,37.939975,47.677486
3728586,نير - سراب (سراب),263551,نير - سراب,37.939975,47.677486
3728587,هشترود - مراغه (مراغه),263601,هشترود - مراغه,37.342147,46.309158
3728588,مراغه - بناب,263602,مراغه - بناب,37.348688,46.114144
3728589,قره چمن - سه‌راهي هشترود,263603,قره چمن - سه‌راهي هشترود,37.58192,47.10173
3728590,مراغه - هشترود (مراغه),263651,مراغه - هشترود,37.342147,46.309158
3728591,بناب - مراغه,263652,بناب - مراغه,37.348688,46.114144
3728592,سه‌راهي هشترود - قره چمن,263653,سه‌راهي هشترود - قره چمن,37.58192,47.10173
3728593,جلفا - مرند,263702,جلفا - مرند,38.626478,45.700025
3728594,مرند - ايواغلي (مرند - کشکسراي),263703,مرند - ايواغلي (مرند - کشکسراي),38.455328,45.682011
3728595,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),263704,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),38.493003,45.386767
3728596,صوفيان - مرند (مرند),263714,صوفيان - مرند (مرند),38.3732394,45.7479521
3728597,مرند - جلفا,263752,مرند - جلفا,38.626478,45.700025
3728598,ايواغلي - مرند (کشکسراي - مرند),263753,ايواغلي - مرند (کشکسراي - مرند),38.455328,45.682011
3728599,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),263754,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),38.493003,45.386767
3728600,مرند - صوفيان (مرند) (متناظر توزين),263764,مرند - صوفيان (مرند) (متناظر توزين),38.3732394,45.7479521
3728601,جلفا - نوردوز,263802,جلفا - نوردوز,38.947383,45.682022
3728602,جلفا - پلدشت (جلفا),263804,جلفا - پلدشت,38.976156,45.578522
3728603,جلفا - سه راهي ايواغلي,263806,جلفا - سه راهي ايواغلي,38.793787,45.450919
3728604,نوردوز - جلفا,263852,نوردوز - جلفا,38.947383,45.682022
3728605,پلدشت - جلفا (جلفا),263854,پلدشت - جلفا,38.976156,45.578522
3728606,سه راهي ايواغلي - جلفا,263856,سه راهي ايواغلي - جلفا,38.793787,45.450919
3728607,آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان),263901,آزادراه تبريز - زنجان (عوارضي مياندوآب - مرز استان),37.135606,47.711388
3728608,سرچم - اردبيل (سرچم),263902,سرچم - اردبيل (سرچم),37.152919,47.965919
3728609,جاده قديم ميانه - زنجان (ميانه - سرچم),263903,جاده قديم ميانه - زنجان (ميانه - سرچم),37.301542,47.811406
9000191,,263904,مجموع گيت هاي عوارضي ميانه - مياندوآب,37.19086144,47.37098378
3728610,آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب),263951,آزادراه زنجان - تبريز (مرز استان - عوارضي مياندوآب),37.135606,47.711388
3730691,خلخال - سه راهي سرچم,263952,خلخال - سه راهي سرچم,37.606973,48.789479
3728612,جاده قديم زنجان - ميانه (سرچم - ميانه),263953,جاده قديم زنجان - ميانه (سرچم - ميانه),37.301542,47.811406
9000192,,263954,مجموع گيت هاي عوارضي مياندوآب - ميانه,37.19086144,47.37098378
3728613,بناب - عجبشير,264201,بناب - عجبشير,37.401593,46.034587
3728614,بناب - ملکان,264202,بناب - ملکان,37.23837,46.061629
3728615,ملکان - مياندوآب (ملکان),264203,ملکان - مياندوآب (ملکان),37.109733,46.115089
3728616,عجبشير - بناب,264251,عجبشير - بناب,37.398357,46.027839
3728617,ملکان - بناب,264252,ملکان - بناب,37.258148,46.054876
3728618,مياندوآب - ملکان (ملکان),264253,مياندوآب - ملکان (ملکان),37.109733,46.115089
3728619,هريس - سه راهي هريس,264301,هريس - سه راهي هريس,38.204964,46.888917
3728620,سه راهي هريس - اهر,264302,سه راهي هريس - اهر,38.35365,46.861661
3728621,سه راهي هريس - هريس,264351,سه راهي هريس - هريس,38.204964,46.888917
3728622,اهر - سه راهي هريس,264352,اهر - سه راهي هريس,38.35365,46.861661
3728623,ميانه - خلخال (مرز استان),264401,ميانه - خلخال (مرز استان),37.5223,47.96417
3728624,سراب - بستان آباد,264402,سراب - بستان آباد,37.927469,47.189636
3728625,بستان آباد - ميانه,264403,بستان آباد - ميانه,37.734721,46.959069
3728626,آزادراه تبريز - زنجان (عوارضي تبريز - بستان‌آباد),264405,آزادراه تبريز - زنجان (عوارضي تبريز - بستان‌آباد),37.93121,46.654214
3728627,ميانه - مياندوآب (ميانه),264406,ميانه - مياندوآب (ميانه),37.363406,47.700892
3728628,جاده قديم بستان آباد - تبريز (تبريز),264415,جاده قديم بستان آباد - تبريز (تبريز),37.989961,46.5391971
3728629,خلخال - ميانه (مرز استان),264451,خلخال - ميانه (مرز استان),37.5223,47.96417
3728630,بستان آباد - سراب (متناظر توزين),264452,بستان آباد - سراب (متناظر توزين),37.927469,47.189636
3728631,ميانه - بستان آباد,264453,ميانه - بستان آباد,37.734721,46.959069
3728632,آزادراه زنجان - تبريز (بستان‌آباد - عوارضي تبريز),264455,آزادراه زنجان - تبريز (بستان‌آباد - عوارضي تبريز),37.93121,46.654214
3728633,مياندوآب - ميانه (ميانه),264456,مياندوآب - ميانه (ميانه),37.363406,47.700892
3728634,جاده قديم تبريز - بستان آباد (تبريز),264465,جاده قديم تبريز - بستان آباد (تبريز),37.989961,46.5391971
3728635,صوفيان - شبستر,264501,صوفيان - شبستر,38.215344,45.880426
3728596,صوفيان - مرند (مرند),264502,صوفيان - مرند,38.3732394,45.7479521
3728637,شبستر - تسوج,264503,شبستر - تسوج,38.173375,45.611972
3728638,تسوج - سلماس (تسوج),264504,تسوج - سلماس,38.318972,45.277372
3728639,شبستر - صوفيان,264551,شبستر - صوفيان,38.215344,45.880426
3728640,مرند - صوفيان,264552,مرند - صوفيان,38.334139,45.904156
3728641,تسوج - شبستر,264553,تسوج - شبستر,38.173375,45.611972
3728642,سلماس - تسوج (تسوج),264554,سلماس - تسوج,38.318972,45.277372
3728643,کليبر - جانانلو,264701,کليبر - جانانلو,38.872272,47.0408
3728644,کليبر - عاشقلو,264702,کليبر - عاشقلو,38.86682,47.03004
3728645,اسکانلو - اصلاندوز,264703,اسکانلو - اصلاندوز,39.410187,47.364107
3728646,جانانلو - کليبر,264751,جانانلو - کليبر,38.872272,47.0408
3728647,عاشقلو - کليبر,264752,عاشقلو - کليبر,38.86682,47.03004
3728648,اصلاندوز - اسکانلو,264753,اصلاندوز - اسکانلو,39.410187,47.364107
3728649,خواجه - ورزقان,264801,خواجه - ورزقان,38.311768,46.61452
3728650,سه‌راهي خواجه - سه‌راهي هريس,264802,سه‌راهي خواجه - سه‌راهي هريس,38.15535,46.703297
9000193,,264803,خواجه - ورزقان (خواجه),38.1757268,46.6025448
3728651,ورزقان - خواجه,264851,ورزقان - خواجه,38.311768,46.61452
3728652,سه‌راهي هريس - سه‌راهي خواجه,264852,سه‌راهي هريس - سه‌راهي خواجه,38.15535,46.703297
9000194,,264853,ورزقان - خواجه (خواجه),38.1757268,46.6025448
3728653,سه‌راه باغچه - نيشابور (ابرش),313101,سه‌راه باغچه - نيشابور (ابرش),35.99826,59.40448
3728654,مشهد - سرخس (مشهد - رضويه),313102,مشهد - سرخس (مشهد - رضويه),36.234922,59.730158
3728655,مشهد - چناران (مشهد - تقاطع آزادراه),313103,مشهد - چناران (مشهد - تقاطع آزادراه),36.45148,59.42774
3728656,مشهد - فريمان (تپه سلام - سنگ بست),313104,مشهد - فريمان (تپه سلام - سنگ بست),36.10203,59.749485
3728657,آزادراه مشهد - باغچه (مشهد),313105,آزادراه مشهد - باغچه (مشهد),36.206031,59.64366
3728658,مشهد - سدکارده (سه‌راه کارده),313106,مشهد - سدکارده (سه‌راه کارده),36.473219,59.670395
3728659,مشهد - کلات (سه‌راه کارده),313107,مشهد - کلات (سه‌راه کارده),36.472622,59.670419
3728660,مشهد - سرخس (سرخس),313108,مشهد - سرخس (سرخس),36.486948,61.107203
3728661,جاده قديم مشهد - باغچه,313109,جاده قديم مشهد - باغچه,36.082578,59.647031
